league	apm	hotkeys	minimap	supply	mannered	unique	ami	avi	aum	auv	sq	workers
d	c	low medium high	c	c	c	c	c	c	c	c	c	c
class
1	26.8125	medium	5	9.34579439252	0	3	770.306122449	229.87755102	847.397959184	539.540816327	34.7389074242	2.36760124611
6	92.32	low	238	4.23985463356	0	9	1126.52694611	368.862275449	1092.73652695	496.131736527	53.7267091508	2.58025439128
6	107.285714286	low	135	7.26832222895	0	9	1369.09638554	466.602409639	1027.86144578	451.054216867	72.5545019038	5.37855844942
6	122.95	medium	152	7.63358778626	1	6	1142.77310924	319.327731092	375.504201681	236.25210084	85.5360451291	4.52926208651
6	76.25	medium	147	12.7226463104	0	9	1209.5	326.666666667	384.25	329.15	83.7077121143	3.46055979644
4	73.5769230769	low	108	5.9093893631	1	11	1371.4379085	431.68627451	2544.93464052	315.980392157	47.8984167803	3.23046618516
6	79.8846153846	low	17	5.25279054498	0	9	1002.53246753	308.675324675	1388.16883117	254.87012987	43.7218145475	2.56073539068
6	82.7692307692	medium	25	8.13008130081	0	6	676.133333333	170.666666667	178.466666667	112.933333333	81.9896687184	3.49593495935
6	72.0769230769	low	15	4.06504065041	0	6	464.342105263	169.684210526	120.328947368	99.2368421053	81.693744927	1.86991869919
6	62.4545454545	low	9	10.9375	1	6	544.393939394	162.181818182	388.863636364	274.454545455	46.4763900199	2.625
4	48.3636363636	low	53	7.8125	0	5	461.194029851	54.447761194	222.910447761	76.7910447761	65.1274804761	2.71875
4	60.6	low	73	6.76818950931	1	5	588.907563025	70.4537815126	168.613445378	167.151260504	68.0420042617	2.33502538071
6	65.7	low	23	7.61421319797	0	8	548.25	119.6	593.166666667	312.791666667	33.708641465	1.97969543147
3	76.5714285714	medium	78	5.05801844689	0	5	889.109792285	313.210682493	3387.10385757	1840.19881306	-2.00650711365	2.48140434395
2	66.3392857143	low	0	9.22344540315	0	10	664.49704142	391.857988166	1559.37869822	704.866863905	20.2773322638	1.53525736388
6	83.5625	low	17	11.8406889128	1	7	863.510638298	263.829787234	404.893617021	254.829787234	66.8422502091	3.16469321851
5	110.6875	medium	55	6.45855758881	0	12	772.105263158	250.442105263	206.526315789	144.484210526	83.9025788776	2.97093649085
5	115.3125	medium	66	4.82573726542	1	13	955.053191489	381.872340426	491.223404255	378.356382979	67.2252260428	2.02680965147
6	77.21875	low	41	7.50670241287	0	11	1037.98941799	364.35978836	796.031746032	271.201058201	63.1937899794	2.12332439678
6	65.3333333333	low	9	4.74383301708	1	6	556.388888889	150.518518519	240.092592593	184.12962963	62.137200242	2.73244781784
5	102.944444444	medium	40	3.79506641366	0	9	632.803738318	206.654205607	218.504672897	155.140186916	72.9363063355	2.2770398482
5	86.0	low	32	5.51615445232	0	8	958.837209302	276.713178295	491.627906977	195.294573643	70.6168903937	2.97872340426
5	105.045454545	medium	33	3.94011032309	0	6	917.890625	320.375	279.9609375	745.1875	56.7340922831	3.54609929078
5	108.4375	medium	2	1.06609808102	1	5	542.210526316	176.0	174.210526316	144.126315789	72.7293421443	1.53518123667
3	108.3125	medium	17	7.46268656716	0	8	719.895833333	188.833333333	261.71875	141.458333333	73.5954078057	2.8144989339
5	77.8	high	26	6.08695652174	0	8	1005.6779661	236.338983051	1311.95762712	239.898305085	42.4024722883	3.91304347826
5	74.65	low	28	18.2608695652	0	6	957.863247863	301.264957265	371.324786325	275.239316239	73.8666653074	2.71304347826
6	121.892857143	medium	48	17.2824791418	0	6	1154.73372781	380.49704142	563.952662722	657.023668639	64.8551022595	3.28963051251
6	126.285714286	low	159	2.97973778308	0	12	1201.58823529	453.364705882	511.382352941	523.223529412	76.392839018	2.2884386174
6	121.538461538	high	26	6.69344042838	0	6	687.763157895	124.842105263	210.855263158	78.1842105263	80.6347080609	3.69477911647
6	166.692307692	medium	6	13.3868808568	0	4	667.402597403	63.3766233766	288.584415584	81.1948051948	68.0891491933	4.09638554217
6	129.057142857	medium	401	1.43061516452	0	6	1172.8436019	368.530805687	843.701421801	1108.47867299	48.7243319899	4.7782546495
6	174.6	low	105	0.953743443014	0	9	660.188679245	156.528301887	389.268867925	266.132075472	52.1779280963	3.51931330472
7	89.2	medium	16	3.45622119816	0	7	828.977272727	233.272727273	234.659090909	133.045454545	84.180096247	3.9400921659
7	139.866666667	medium	18	5.76036866359	0	4	815.617977528	51.595505618	230.280898876	38.2921348315	85.8235856006	3.31797235023
6	132.545454545	high	38	6.28436763551	0	10	1274.03100775	403.596899225	470.23255814	270.80620155	89.1604055475	3.72348782404
6	166.136363636	high	63	10.2120974077	0	6	1357.69230769	348.676923077	504.069230769	216.2	91.5335270345	3.9120188531
6	87.8571428571	low	8	9.7205346294	0	9	900.357142857	258.666666667	201.666666667	179.452380952	87.5662791125	3.57229647631
6	136.285714286	medium	18	18.2260024301	0	6	1236.11764706	277.458823529	454.764705882	151.094117647	88.3433469587	6.70716889429
6	111.25	high	13	11.5303983229	0	7	1054.74226804	287.010309278	425.927835052	242.288659794	76.6756085536	4.0251572327
6	86.5625	medium	19	5.24109014675	0	9	898.571428571	197.06122449	458.765306122	221.112244898	64.2686408669	3.27044025157
3	56.2	low	23	11.1856823266	0	5	764.065934066	158.065934066	570.010989011	188.032967033	52.1402750056	2.61744966443
3	59.1333333333	low	4	3.35570469799	0	7	553.152173913	148.869565217	309.456521739	317.260869565	48.2445926305	2.14765100671
4	119.542857143	medium	14	3.39147286822	0	10	1098.36538462	421.384615385	547.788461538	543.538461538	68.0417766588	2.99418604651
4	124.285714286	low	38	7.7519379845	0	8	1001.29186603	309.588516746	188.636363636	417.990430622	78.5797325618	3.1976744186
6	123.857142857	medium	1	5.95947556615	1	6	917.529411765	239.811764706	251.705882353	232.529411765	79.1045267407	4.43384982122
4	75.2857142857	low	9	4.76758045292	0	4	598.023255814	104.558139535	125.406976744	78.7558139535	87.5266594838	2.93206197855
6	94.8235294118	low	18	4.0733197556	0	8	918.7	203.52	295.97	178.0	78.1704080006	3.97148676171
6	71.8235294118	low	7	10.183299389	0	8	984.141414141	230.303030303	247.060606061	130.909090909	90.514120213	3.2382892057
5	46.4117647059	medium	25	2.997002997	0	8	864.851485149	262.257425743	535.024752475	417.059405941	53.9920021369	1.52847152847
5	48.1764705882	low	11	1.4985014985	0	7	900.945273632	412.258706468	1159.85074627	236.706467662	49.5063434536	1.97802197802
5	92.4615384615	medium	28	5.15463917526	0	10	949.430379747	336.405063291	510.588607595	213.911392405	71.163947832	2.20360824742
5	140.076923077	medium	109	3.22164948454	0	8	1481.91082803	545.121019108	3569.29936306	302.133757962	48.0478759157	3.98195876289
5	85.8461538462	low	7	2.71002710027	0	6	806.710526316	179.157894737	219.078947368	234.157894737	73.1978721206	3.41463414634
5	141.538461538	medium	70	2.71002710027	0	6	1115.86666667	194.986666667	376.413333333	66.7333333333	89.5688896396	5.69105691057
6	130.111111111	low	57	16.6015625	1	10	996.538461538	302.769230769	296.778846154	205.836538462	84.6079206317	4.5703125
5	90.4705882353	medium	40	2.9296875	0	7	914.19047619	276.571428571	319.666666667	225.047619048	76.5878839553	3.046875
4	82.3333333333	medium	40	9.92282249173	0	5	780.967741935	163.784946237	252.849462366	244.774193548	67.9563485868	3.63836824697
4	64.75	medium	12	8.82028665932	0	7	888.043478261	222.260869565	239.347826087	214.434782609	79.1224548021	3.96912899669
4	91.0416666667	medium	34	22.9062276306	0	7	1062.26950355	253.617021277	521.822695035	263.65248227	69.7766489033	3.17823908375
4	56.9565217391	medium	6	5.72655690766	0	8	986.690140845	328.112676056	453.23943662	257.077464789	73.2449027041	3.22118826056
4	95.8333333333	medium	28	15.5367231638	1	8	807.430555556	145.333333333	250.145833333	266.881944444	67.0016474077	2.66949152542
4	64.0833333333	medium	9	2.1186440678	0	6	1192.65734266	309.370629371	1212.37762238	334.573426573	54.980798996	3.09322033898
4	96.5263157895	medium	66	23.7676056338	1	6	1188.86956522	174.608695652	841.234782609	124.530434783	64.8265560614	3.53873239437
4	69.2631578947	medium	16	6.16197183099	0	6	1003.53448276	204.827586207	374.224137931	357.0	67.1257601223	3.69718309859
5	83.2222222222	low	70	5.55041628122	1	6	956.090909091	239.854545455	413.681818182	372.590909091	63.9899545727	3.82978723404
6	125.388888889	low	88	11.1008325624	0	9	1251.10091743	325.137614679	439.862385321	165.302752294	91.3880894715	4.71785383904
6	120.473684211	low	75	5.29567519859	1	9	1152.7826087	304.556521739	473.52173913	232.913043478	80.2713302478	4.60723742277
5	119.842105263	medium	53	7.06090026478	1	7	871.120689655	195.586206897	263.24137931	354.086206897	66.2596020983	2.85966460724
6	123.421052632	low	91	14.5322434151	0	8	1051.98198198	328.36036036	251.216216216	225.207207207	90.3666701813	4.08719346049
5	87.8421052632	medium	73	3.63306085377	0	8	1109.375	266.285714286	336.116071429	393.955357143	75.202948065	4.9591280654
5	43.125	high	60	9.1613812544	1	7	639.305555556	228.0	401.0625	649.361111111	38.0940933558	1.77589852008
5	142.333333333	medium	59	4.22832980973	0	7	937.972027972	328.167832168	937.664335664	174.993006993	55.2036810462	2.53699788584
6	93.2222222222	medium	48	22.095959596	1	9	1296.5625	421.4	982.40625	620.18125	64.0981842429	3.10606060606
5	111.666666667	low	58	4.41919191919	0	11	1177.32919255	386.583850932	943.260869565	342.614906832	64.4177948214	5.49242424242
5	70.0	low	19	6.4043915828	0	6	577.567567568	107.099099099	209.63963964	184.306306306	63.6622869267	3.51326623971
5	81.1052631579	low	5	3.65965233303	0	6	749.181818182	196.8	477.863636364	366.081818182	49.5267529001	3.23879231473
5	89.9285714286	low	3	10.6382978723	0	7	787.931034483	185.747126437	235.448275862	210.011494253	73.219124914	5.03546099291
5	96.4666666667	low	6	9.45626477541	0	6	930.11627907	270.697674419	573.255813953	274.255813953	61.5983694906	5.4609929078
4	72.3548387097	high	41	3.83982446517	0	7	1056.90217391	306.0	568.293478261	712.711956522	54.9121401817	1.90894130554
4	155.967741935	low	29	3.83982446517	0	6	1129.62162162	330.724324324	694.394594595	901.8	51.8853687126	6.64838178826
3	54.1764705882	low	13	10.9670987039	0	4	999.108910891	183.603960396	618.613861386	290.504950495	58.2744294661	3.52941176471
4	154.764705882	medium	6	7.97607178465	1	7	1140.29411765	314.823529412	1000.18627451	1124.43137255	41.6257414734	9.81056829511
3	136.323529412	medium	91	21.3695968917	1	6	1147.57425743	291.168316832	750.806930693	324.415841584	64.6777962165	2.12724623604
3	71.1470588235	low	3	2.91403593978	0	4	1107.43842365	249.221674877	1021.59605911	1168.75862069	35.8381949861	2.73919378339
7	209.466666667	low	165	5.14285714286	1	10	1459.15254237	626.350282486	491.779661017	513.700564972	98.037141441	4.38857142857
6	115.033333333	medium	223	6.28571428571	0	9	1319.83146067	461.93258427	729.123595506	402.735955056	79.3289846857	2.43428571429
6	144.75	medium	14	6.95410292072	0	6	932.837837838	166.702702703	277.837837838	88.4864864865	86.0998013621	4.17246175243
6	111.083333333	medium	101	16.6898470097	0	6	847.123287671	154.301369863	379.219178082	118.109589041	70.6945164555	4.17246175243
4	98.6666666667	medium	26	9.78336827393	0	6	1035.2739726	230.02739726	839.047945205	296.130136986	54.4621320473	3.10272536688
4	96.2916666667	low	70	5.59049615653	0	8	1077.03448276	381.131034483	964.827586207	472.537931034	55.4491840242	3.18658280922
2	68.68	low	33	6.84931506849	0	10	1039.26174497	339.22147651	460.093959732	366.214765101	71.0043742799	3.16438356164
2	96.44	medium	3	16.4383561644	0	9	1080.60810811	406.378378378	527.871621622	221.560810811	79.6249363119	2.91780821918
5	110.8	medium	63	3.99315459213	0	11	1103.44632768	382.101694915	828.672316384	338.254237288	64.0575233834	2.73816314889
5	113.766666667	medium	190	5.70450656018	0	9	1092.41573034	327.370786517	629.353932584	594.320224719	59.2423009134	3.8676554478
5	111.555555556	medium	23	3.1746031746	0	10	1057.8125	363.8	352.4375	404.28125	76.1516115537	2.81904761905
5	97.8518518519	high	121	3.80952380952	0	7	1264.59119497	441.962264151	888.075471698	957.06918239	58.6182848802	2.59047619048
5	138.25	medium	23	9.90099009901	0	5	1002.08333333	267.555555556	269.305555556	183.777777778	86.8165223647	6.61951909477
5	136.083333333	medium	24	21.216407355	0	7	868.082191781	227.945205479	258.493150685	181.068493151	79.5522848781	4.243281471
6	127.9375	medium	30	5.44069640914	0	7	928.617021277	271.489361702	224.521276596	227.212765957	83.5868248809	3.91730141458
6	124.1875	low	24	7.6169749728	0	4	864.408602151	202.838709677	160.0	186.0	86.5491514751	3.98258977149
6	101.625	medium	19	5.47645125958	0	10	885.425531915	261.276595745	207.819148936	233.521276596	81.840788904	4.20591456736
6	102.0625	low	11	7.66703176342	0	5	1018.60215054	223.311827957	199.569892473	105.946236559	99.2796852229	3.9430449069
6	99.5652173913	medium	128	7.33675715334	0	11	1304.42028986	428.173913043	417.246376812	358.898550725	90.1760177528	3.82978723404
6	110.826086957	low	20	6.603081438	0	8	1376.27737226	396.262773723	395.364963504	279.03649635	97.0094050025	3.5216434336
6	170.416666667	medium	46	2.92397660819	0	7	718.028169014	193.577464789	263.873239437	183.492957746	70.0932779104	4.29824561404
6	104.083333333	low	17	14.6198830409	0	4	873.142857143	152.228571429	152.642857143	52.7	102.802723041	4.29824561404
5	142.416666667	medium	65	1.43369175627	1	8	919.645390071	331.234042553	247.617021277	234.404255319	83.7500798556	2.88172043011
5	74.0	medium	53	5.01792114695	0	8	720.211267606	223.323943662	340.774647887	183.14084507	66.0959494386	0.0
6	96.380952381	high	48	28.901734104	0	10	949.674796748	305.691056911	309.089430894	147.691056911	85.8476896966	2.92320396367
6	152.047619048	high	47	9.08340214699	0	11	1029.59677419	314.322580645	263.911290323	191.661290323	90.1865064263	2.92320396367
6	131.5	medium	36	9.98336106489	0	5	580.163934426	85.2459016393	217.459016393	71.1475409836	73.6291487798	2.79534109817
6	95.8	low	4	16.6389351082	0	6	517.903225806	142.709677419	128.790322581	164.064516129	72.8876917768	4.2928452579
6	36.3636363636	low	7	3.12989045383	0	4	385.0	137.212121212	132.196969697	154.303030303	67.0192224467	2.72300469484
6	117.545454545	medium	30	10.9546165884	0	5	553.230769231	75.5692307692	171.676923077	97.8153846154	74.272065353	2.81690140845
4	79.0	medium	14	5.82241630277	0	5	789.857142857	167.085714286	402.071428571	186.057142857	62.6923145989	3.5807860262
5	96.9166666667	high	13	2.91120815138	0	5	761.690140845	82.2535211268	132.605633803	68.3943661972	94.8514268095	4.19213973799
2	55.6666666667	low	27	8.65800865801	0	4	522.571428571	78.8571428571	257.428571429	271.371428571	49.3671399012	2.42424242424
2	41.25	low	54	10.101010101	0	5	323.521126761	54.0845070423	109.788732394	224.154929577	54.7221595702	0.0
6	146.307692308	medium	5	10.8843537415	0	3	605.6	92.5866666667	132.4	157.08	75.0950333167	3.26530612245
6	131.0	low	14	2.72108843537	1	4	605.27027027	140.756756757	218.175675676	113.013513514	72.6778536235	2.04081632653
5	91.3793103448	low	19	1.15207373272	1	12	859.714285714	298.24	424.257142857	290.851428571	65.4887047239	2.07373271889
5	144.413793103	medium	162	9.79262672811	0	7	868.295454545	182.909090909	381.823863636	185.011363636	68.5028549583	2.03917050691
4	63.15	medium	32	4.23011844332	0	9	1035.12396694	301.619834711	479.752066116	485.289256198	63.5708830377	3.50253807107
5	86.25	low	67	5.92216582064	0	6	1182.08333333	396.666666667	543.0	248.475	82.1146222371	5.58375634518
6	88.2	medium	65	2.73410799727	0	8	1235.47297297	464.540540541	273.885135135	481.27027027	89.5733232665	2.70676691729
6	212.96	high	44	6.83526999316	0	8	1332.88590604	510.604026846	1258.0	1340.28187919	53.2041431361	4.42925495557
5	141.733333333	low	48	9.95575221239	0	6	1178.17204301	255.483870968	365.64516129	166.387096774	89.0591567716	6.30530973451
6	94.5625	medium	17	5.53097345133	0	10	907.282608696	274.608695652	162.22826087	303.304347826	81.6603129626	3.05309734513
5	64.4482758621	medium	12	2.29753015508	0	13	807.443181818	308.181818182	768.977272727	276.375	50.1703963762	0.0
5	59.275862069	low	24	3.44629523262	0	10	1001.14285714	328.137142857	1788.28571429	448.114285714	33.7971811797	3.17059161401
6	137.717391304	medium	73	1.09729334309	0	9	1328.61818182	462.952727273	4084.58545455	1547.91272727	23.6350328583	1.62399414777
6	81.3043478261	medium	79	5.85223116313	0	14	1297.13768116	524.695652174	5517.97101449	935.264492754	20.3251163767	1.86539868325
6	146.303030303	medium	82	4.10256410256	1	9	1256.58163265	462.040816327	1400.92857143	722.948979592	54.2729908603	2.4
6	84.5454545455	medium	25	2.05128205128	0	12	1245.73604061	538.47715736	721.827411168	646.416243655	72.8081111026	4.43076923077
6	134.604651163	low	42	1.17878192534	0	11	1330.15564202	574.505836576	1798.31906615	1281.84046693	50.1827344111	3.04125736739
6	149.162790698	medium	110	0.785854616896	0	10	1108.5546875	390.125	1065.0078125	740.03125	49.4198781024	1.86247544204
5	111.8125	low	41	4.81026189204	0	11	1235.92592593	384.592592593	817.698412698	393.132275132	69.236695696	4.10475681454
6	144.0	medium	79	5.3447354356	0	11	1480.26595745	460.170212766	2589.45744681	688.420212766	49.7206140688	2.69374665954
5	92.5	low	56	1.39275766017	0	5	747.862068966	240.551724138	178.834482759	869.703448276	43.9641204636	1.71309192201
4	108.416666667	medium	5	4.1782729805	0	7	859.246575342	189.479452055	581.883561644	258.226027397	54.6127808872	2.59052924791
3	40.2916666667	medium	19	1.38360428917	0	9	798.819444444	271.277777778	713.142361111	399.614583333	45.8003036021	1.74334140436
3	49.6382978723	low	2	5.88031822899	0	11	1053.66782007	459.183391003	5740.41522491	1794.40484429	0.0860574705482	1.66032514701
5	58.7619047619	medium	76	6.53594771242	1	12	1283.28	401.408	1342.56	785.712	52.5734914355	3.57843137255
